Location,Carpet Area,Transaction,Furnishing,Bathroom,Balcony,BHK,FlatFloor,TotalFloors,ParkingNumbers,Parking Type,SalePrice(in Crores),state
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,7.0,0,Not Available,0.4,Gujarat
Ahmedabad,1076.0,Resale,Unfurnished,2.0,1.0,2.0,3.0,13.0,0,Not Available,0.6,Gujarat
Ahmedabad,73.0,Resale,Unfurnished,1.0,1.0,1.0,7.0,7.0,1,Open,0.26,Gujarat
Ahmedabad,2211.0,Resale,Unfurnished,3.0,3.0,4.0,17.0,22.0,1,Covered,1.0,Gujarat
Ahmedabad,560.0,Resale,Furnished,1.0,1.0,1.0,5.0,5.0,0,Not Available,0.245,Gujarat
Ahmedabad,945.0,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,3.0,0,Not Available,0.45,Gujarat
Ahmedabad,1494.0,Resale,Semi-Furnished,2.0,3.0,2.0,1.0,4.0,0,Not Available,1.0,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,7.0,0,Not Available,0.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,7.0,7.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,1.0,5.0,0,Not Available,0.51,Gujarat
Ahmedabad,1260.0,Resale,Furnished,3.0,1.0,3.0,7.0,7.0,2,Covered,1.3,Gujarat
Ahmedabad,1305.0,Other,Furnished,2.0,0.0,2.0,9.0,10.0,0,Not Available,0.64,Gujarat
Ahmedabad,900.0,Resale,Unfurnished,2.0,2.0,2.0,2.0,5.0,0,Not Available,0.143,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,1.0,3.0,5.0,9.0,0,Not Available,0.8,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,4.0,8.0,22.0,0,Not Available,1.2,Gujarat
Ahmedabad,688.0,New Property,Semi-Furnished,2.0,0.0,2.0,5.0,22.0,1,Covered,0.48,Gujarat
Ahmedabad,820.0,Resale,Unfurnished,2.0,2.0,2.0,7.0,12.0,1,Open,0.58,Gujarat
Ahmedabad,850.0,Resale,Unfurnished,3.0,1.0,3.0,9.0,13.0,0,Not Available,0.67,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,2.0,4.0,0,Not Available,0.58,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,5.0,0,Not Available,0.58,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,4.0,0.0,4.0,1.0,5.0,0,Not Available,2.25,Gujarat
Ahmedabad,1654.0,New Property,Unfurnished,4.0,4.0,4.0,8.0,17.0,2,Covered,1.18,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,4.0,0.0,3.0,0.0,3.0,0,Not Available,1.1,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,5.0,10.0,0,Not Available,1.52,Gujarat
Ahmedabad,2614.0,New Property,Unfurnished,5.0,1.0,5.0,3.0,20.0,3,Covered,3.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,1.0,3.0,2.0,4.0,0,Not Available,0.65,Gujarat
Ahmedabad,790.0,Resale,Semi-Furnished,2.0,1.0,2.0,11.0,12.0,1,Covered,0.53,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,1.0,2.0,2.0,4.0,1,Open,0.64,Gujarat
Ahmedabad,906.0,Resale,Unfurnished,2.0,2.0,2.0,4.0,12.0,1,Covered,0.52,Gujarat
Ahmedabad,2665.0,New Property,Unfurnished,4.0,1.0,4.0,6.0,6.0,2,Covered,2.28,Gujarat
Ahmedabad,756.0,New Property,Furnished,2.0,2.0,2.0,1.0,12.0,0,Not Available,0.65,Gujarat
Ahmedabad,2531.0,Resale,Furnished,4.0,2.0,4.0,2.0,7.0,2,Covered,2.25,Gujarat
Ahmedabad,906.0,Resale,Unfurnished,2.0,2.0,2.0,4.0,12.0,1,Covered,0.53,Gujarat
Ahmedabad,768.0,Resale,Unfurnished,3.0,1.0,3.0,4.178516216431588,8.257887013939838,0,Not Available,0.68,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,3.0,8.0,14.0,1,Covered,0.574,Gujarat
Ahmedabad,2490.0,Resale,Furnished,6.0,2.0,4.0,10.0,17.0,2,Covered,2.24,Gujarat
Ahmedabad,895.0,New Property,Semi-Furnished,2.0,1.0,2.0,5.0,12.0,0,Not Available,0.61,Gujarat
Ahmedabad,588.0,Resale,Unfurnished,2.0,1.0,2.0,3.0,15.0,0,Not Available,0.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,13.0,0,Not Available,0.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,4.0,12.0,0,Not Available,0.58,Gujarat
Ahmedabad,690.0,Resale,Furnished,1.0,2.0,1.0,4.0,4.0,0,Not Available,0.235,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,1.0,1.0,1.0,1.0,5.0,0,Not Available,0.195,Gujarat
Ahmedabad,1470.0,Resale,Furnished,1.0,1.0,2.0,1.0,5.0,0,Not Available,0.85,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,2.0,0.0,2.0,2.0,12.0,0,Not Available,0.58,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,4.0,2.0,4.0,4.0,18.0,0,Not Available,1.75,Gujarat
Ahmedabad,751.0,Resale,Semi-Furnished,2.0,1.0,2.0,3.0,14.0,1,Covered,0.565,Gujarat
Ahmedabad,877.0,Resale,Unfurnished,2.0,1.0,2.0,4.0,12.0,1,Covered,0.49,Gujarat
Ahmedabad,2006.0,Resale,Furnished,4.0,2.0,4.0,10.0,11.0,2,Covered,2.75,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,4.0,9.0,14.0,2,Covered,1.59,Gujarat
Ahmedabad,3100.0,New Property,Unfurnished,5.0,1.0,4.0,10.0,16.0,3,Covered,5.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,4.0,6.0,0,Not Available,1.4,Gujarat
Ahmedabad,1319.7980741426175,New Property,Furnished,3.0,0.0,3.0,1.0,6.0,0,Not Available,1.51,Gujarat
Ahmedabad,500.0,Resale,Unfurnished,2.0,1.0,2.0,7.0,10.0,0,Not Available,0.35,Gujarat
Ahmedabad,1200.0,New Property,Semi-Furnished,3.0,1.0,3.0,3.0,3.0,0,Not Available,1.3,Gujarat
Ahmedabad,1100.0,Resale,Furnished,3.0,2.0,3.0,13.0,13.0,2,Covered,1.2,Gujarat
Ahmedabad,1300.0,Resale,Unfurnished,3.0,2.0,3.0,5.0,13.0,1,Covered,1.1,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,3.0,10.0,12.0,0,Not Available,0.75,Gujarat
Ahmedabad,1206.0,New Property,Unfurnished,4.0,1.0,4.0,11.0,11.0,1,Covered,3.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,4.178516216431588,8.257887013939838,0,Not Available,0.17,Gujarat
Ahmedabad,1100.0,Resale,Furnished,2.0,2.0,2.0,3.0,7.0,0,Not Available,0.85,Gujarat
Ahmedabad,3638.0,New Property,Unfurnished,4.0,1.0,4.0,9.0,13.0,2,Covered,2.8,Gujarat
Ahmedabad,1200.0,New Property,Semi-Furnished,3.0,1.0,3.0,8.0,14.0,1,Covered,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,0.0,4.0,0,Not Available,0.29,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,2.0,1.0,5.0,0,Not Available,0.31,Gujarat
Ahmedabad,1800.0,Resale,Unfurnished,3.0,1.0,3.0,2.0,12.0,1,Covered,1.85,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,3.0,3.0,2.0,7.0,1,Covered,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,5.0,0.0,4.0,1.0,13.0,0,Not Available,1.51,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,5.0,0,Not Available,0.3,Gujarat
Ahmedabad,693.0,Resale,Unfurnished,2.0,1.0,2.0,11.0,12.0,0,Not Available,0.32,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,5.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,4.0,5.0,0,Not Available,0.455,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,4.0,5.0,0,Not Available,0.46,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,2.0,7.0,0,Not Available,1.51,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,4.0,3.0,7.0,0,Not Available,1.95,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,4.0,4.0,7.0,0,Not Available,2.0,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,1.0,0.0,1.0,2.0,7.0,0,Not Available,0.3,Gujarat
Ahmedabad,1200.0,Resale,Unfurnished,3.0,2.0,3.0,7.0,17.0,1,Covered,1.2,Gujarat
Ahmedabad,907.0,Resale,Unfurnished,2.0,0.0,2.0,6.0,12.0,1,Covered,0.57,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,4.0,3.0,4.0,6.0,14.0,2,Covered,2.55,Gujarat
Ahmedabad,1600.0,Resale,Unfurnished,4.0,2.0,4.0,5.0,12.0,0,Not Available,1.65,Gujarat
Ahmedabad,900.0,Resale,Semi-Furnished,3.0,0.0,3.0,9.0,14.0,1,Covered,1.12,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,8.0,4.0,8.0,12.0,12.0,0,Not Available,5.5,Gujarat
Ahmedabad,693.0,New Property,Unfurnished,2.0,1.0,2.0,4.0,13.0,1,Covered,0.522,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,8.0,12.0,0,Not Available,0.42,Gujarat
Ahmedabad,990.0,Resale,Furnished,2.0,2.0,2.0,2.0,5.0,1,Open,0.55,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,2.0,0.0,2.0,1.0,9.0,0,Not Available,0.46,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,1.0,1.0,0,Not Available,0.612,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,2.0,3.0,0,Not Available,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,1.0,3.0,0,Not Available,1.56,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,4.0,0.0,4.0,4.0,14.0,0,Not Available,1.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,1.0,3.0,2.0,13.0,0,Not Available,1.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,5.0,0.0,4.0,8.0,12.0,0,Not Available,1.57,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,1.0,7.0,0,Not Available,0.5,Gujarat
Ahmedabad,1319.7980741426175,New Property,Furnished,3.0,0.0,3.0,5.0,5.0,0,Not Available,0.74,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,2.0,3.0,2.0,5.0,0,Not Available,0.85,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,2.0,5.0,0,Not Available,0.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,6.0,13.0,1,Covered,0.58,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,10.0,0,Not Available,0.51,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,5.0,12.0,0,Not Available,0.52,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,7.0,7.0,0,Not Available,0.715,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,2.0,0.0,3.0,11.0,12.0,0,Not Available,0.65,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,2.0,3.0,5.0,12.0,1,Open,0.89,Gujarat
Ahmedabad,1380.0,Resale,Furnished,4.0,2.0,4.0,8.0,12.0,1,Covered,1.6,Gujarat
Ahmedabad,969.0,New Property,Furnished,3.0,1.0,3.0,2.0,13.0,1,Covered,1.0,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,4.0,4.0,0,Not Available,0.6,Gujarat
Ahmedabad,1350.0,Resale,Furnished,2.0,1.0,3.0,-2.0,7.0,2,Covered,1.95,Gujarat
Ahmedabad,1620.0,Resale,Unfurnished,2.0,0.0,2.0,4.178516216431588,8.257887013939838,0,Not Available,0.6,Gujarat
Ahmedabad,1400.0,Resale,Unfurnished,3.0,3.0,3.0,7.0,12.0,1,Open,1.25,Gujarat
Ahmedabad,1068.0,New Property,Unfurnished,3.0,1.0,3.0,9.0,22.0,1,Covered,0.68,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,3.0,7.0,0,Not Available,1.15,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,3.0,7.0,0,Not Available,1.15,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,7.0,0,Not Available,0.56,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,6.0,13.0,0,Not Available,0.62,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,4.0,1,Covered,0.45,Gujarat
Ahmedabad,918.0,Resale,Unfurnished,2.0,1.0,2.0,1.0,5.0,0,Not Available,0.6,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,1.0,7.0,0,Not Available,0.56,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,1.0,7.0,0,Not Available,0.7,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,3.0,4.0,7.0,0,Not Available,0.75,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,11.0,12.0,0,Not Available,0.68,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,3.0,11.0,14.0,1,Covered,0.64,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,5.0,0,Not Available,0.452,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,12.0,14.0,0,Not Available,1.1,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,13.0,0,Not Available,0.71,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,10.0,0,Not Available,0.73,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,4.0,3.0,4.0,4.0,10.0,2,Covered,1.6,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,1.0,2.0,2.0,11.0,0,Not Available,0.5,Gujarat
Ahmedabad,950.0,New Property,Unfurnished,3.0,1.0,3.0,5.0,12.0,1,Covered,0.72,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,0.0,6.0,0,Not Available,0.8,Gujarat
Ahmedabad,1625.0,Resale,Unfurnished,3.0,1.0,4.0,6.0,6.0,1,Covered,1.82,Gujarat
Ahmedabad,2052.0,Resale,Unfurnished,4.0,1.0,4.0,14.0,22.0,3,Covered,2.29,Gujarat
Ahmedabad,179.0,Resale,Unfurnished,1.0,1.0,1.0,4.0,5.0,0,Not Available,0.18,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,1.0,1.0,1.0,5.0,0,Not Available,0.19,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,3.0,7.0,1,Open,0.16,Gujarat
Ahmedabad,2532.0,New Property,Furnished,4.0,1.0,4.0,11.0,13.0,2,Covered,3.7,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,3.0,7.0,7.0,1,Covered,1.12,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,2.0,3.0,13.0,14.0,0,Not Available,1.51,Gujarat
Ahmedabad,745.0,Resale,Semi-Furnished,2.0,0.0,2.0,8.0,14.0,1,Covered,0.54,Gujarat
Ahmedabad,1890.0,Resale,Semi-Furnished,4.0,3.0,4.0,7.0,8.0,1,Covered,1.3,Gujarat
Ahmedabad,830.0,New Property,Semi-Furnished,3.0,0.0,3.0,8.0,14.0,0,Not Available,0.72,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,2.0,3.0,8.0,12.0,1,Covered,1.25,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,3.0,4.0,0,Not Available,3.25,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,1.0,5.0,0,Not Available,3.44,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,0.0,4.0,0,Not Available,3.44,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,1.0,4.0,0,Not Available,3.44,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,3.0,3.0,3.0,8.0,1,Open,1.35,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,2.0,4.0,0,Not Available,3.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,8.0,10.0,0,Not Available,0.85,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,7.0,10.0,0,Not Available,0.85,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,6.0,10.0,0,Not Available,0.9,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,8.0,10.0,0,Not Available,0.9,Gujarat
Ahmedabad,825.0,Resale,Unfurnished,3.0,1.0,3.0,7.0,14.0,1,Covered,0.574,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,1.0,3.0,3.0,4.0,1,Covered,1.3,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,3.0,5.0,0,Not Available,0.45,Gujarat
Ahmedabad,1200.0,Resale,Unfurnished,3.0,1.0,3.0,10.0,14.0,0,Not Available,0.9,Gujarat
Ahmedabad,1980.0,Resale,Furnished,4.0,4.0,3.0,3.0,4.0,0,Not Available,1.2,Gujarat
Ahmedabad,928.0,New Property,Unfurnished,3.0,1.0,3.0,10.0,22.0,2,Covered,0.72,Gujarat
Ahmedabad,909.0,Resale,Furnished,2.0,0.0,2.0,4.0,4.0,0,Not Available,0.6,Gujarat
Ahmedabad,8000.0,Resale,Furnished,4.0,1.0,4.0,12.0,12.0,0,Not Available,11.0,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,3.0,3.0,4.0,7.0,2,Covered,1.4,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,3.0,-2.0,14.0,0,Not Available,1.2,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,4.0,0.0,4.0,6.0,12.0,0,Not Available,1.3,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,0.0,4.0,4.0,12.0,0,Not Available,1.5,Gujarat
Ahmedabad,82.0,Resale,Semi-Furnished,1.0,2.0,1.0,5.0,5.0,0,Not Available,0.155,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,1.0,1.0,1.0,3.0,3.0,0,Not Available,0.23,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,3.0,1.0,3.0,9.0,11.0,4,Covered,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,1.0,4.0,0,Not Available,0.29,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,1.0,2.0,1,Open,0.7,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,10.0,10.0,0,Not Available,0.72,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,14.0,14.0,0,Not Available,0.728,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,14.0,14.0,0,Not Available,0.73,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,10.0,13.0,0,Not Available,0.75,Gujarat
Ahmedabad,1409.0,New Property,Unfurnished,3.0,1.0,3.0,6.0,17.0,0,Not Available,0.98,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,3.0,10.0,14.0,1,Covered,0.36,Gujarat
Ahmedabad,2122.0,New Property,Unfurnished,2.0,2.0,4.0,11.0,20.0,2,Covered,2.3,Gujarat
Ahmedabad,800.0,Resale,Furnished,2.0,1.0,2.0,4.0,12.0,1,Covered,0.62,Gujarat
Ahmedabad,2796.0,New Property,Unfurnished,4.0,1.0,4.0,9.0,14.0,4,Covered,4.21,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,3.0,2.0,3.0,5.0,0,Not Available,0.35,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,2.0,13.0,0,Not Available,0.59,Gujarat
Ahmedabad,920.0,Resale,Unfurnished,3.0,1.0,3.0,7.0,14.0,1,Covered,0.659,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,4.0,1.0,4.0,5.0,7.0,3,Covered,2.85,Gujarat
Ahmedabad,774.0,Resale,Unfurnished,1.0,1.0,1.0,3.0,5.0,0,Not Available,0.25,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,1.0,3.0,9.0,14.0,0,Not Available,0.66,Gujarat
Ahmedabad,624.0,Resale,Unfurnished,2.0,0.0,2.0,15.0,23.0,1,Covered,0.54,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,3.0,1.0,3.0,3.0,5.0,2,Covered,1.8,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,1.0,9.0,0,Not Available,0.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,5.0,11.0,0,Not Available,0.37,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,7.0,12.0,0,Not Available,0.418,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,2.0,0.0,2.0,5.0,12.0,0,Not Available,0.42,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,3.0,7.0,0,Not Available,0.42,Gujarat
Ahmedabad,818.0,New Property,Unfurnished,3.0,1.0,3.0,7.0,14.0,1,Covered,0.63,Gujarat
Ahmedabad,1450.0,Resale,Unfurnished,3.0,2.0,3.0,11.0,14.0,0,Not Available,0.84,Gujarat
Ahmedabad,550.0,Resale,Unfurnished,2.0,2.0,2.0,6.0,7.0,0,Not Available,0.26,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,2.0,7.0,0,Not Available,1.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,3.0,7.0,0,Not Available,1.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,2.0,7.0,0,Not Available,1.4,Gujarat
Ahmedabad,1107.0,Resale,Semi-Furnished,2.0,2.0,2.0,4.0,7.0,0,Not Available,0.385,Gujarat
Ahmedabad,936.0,Resale,Unfurnished,2.0,1.0,2.0,2.0,5.0,0,Not Available,0.8,Gujarat
Ahmedabad,848.0,Resale,Semi-Furnished,2.0,1.0,2.0,3.0,5.0,0,Not Available,0.5,Gujarat
Ahmedabad,1975.0,New Property,Unfurnished,4.0,1.0,4.0,7.0,14.0,2,Covered,1.5,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,1.0,0.0,1.0,5.0,7.0,0,Not Available,0.34,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,6.0,7.0,0,Not Available,0.395,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,4.0,7.0,0,Not Available,0.4,Gujarat
Ahmedabad,1319.7980741426175,New Property,Unfurnished,3.0,0.0,3.0,1.0,13.0,0,Not Available,1.14,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,2.0,0.0,2.0,4.0,10.0,0,Not Available,0.59,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,2.0,2.0,3.0,5.0,0,Not Available,0.73,Gujarat
Ahmedabad,660.0,Resale,Unfurnished,2.0,2.0,2.0,5.0,12.0,1,Covered,0.48,Gujarat
Ahmedabad,658.0,Resale,Semi-Furnished,2.0,1.0,2.0,4.0,5.0,0,Not Available,0.45,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,4.0,2.0,4.0,3.0,7.0,2,Covered,2.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,-1.0,7.0,0,Not Available,0.48,Gujarat
Ahmedabad,600.0,Resale,Semi-Furnished,2.0,2.0,1.0,3.0,7.0,0,Not Available,0.17,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,0.0,2.0,2.0,10.0,0,Not Available,0.4,Gujarat
Ahmedabad,1319.7980741426175,Resale,Furnished,4.0,2.0,4.0,3.0,8.0,3,Covered,3.35,Gujarat
Ahmedabad,1290.0,Resale,Unfurnished,3.0,1.0,3.0,3.0,7.0,1,Covered,1.62,Gujarat
Ahmedabad,66.0,Resale,Unfurnished,2.0,1.0,2.0,2.0,7.0,0,Not Available,0.43,Gujarat
Ahmedabad,1319.7980741426175,Resale,Semi-Furnished,2.0,1.0,2.0,5.0,10.0,1,Covered,0.58,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,3.0,5.0,0,Not Available,0.15,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,10.0,12.0,0,Not Available,0.62,Gujarat
Ahmedabad,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,2.0,7.0,0,Not Available,0.43,Gujarat
Ahmedabad,826.0,New Property,Semi-Furnished,3.0,0.0,3.0,7.0,14.0,0,Not Available,0.71,Gujarat
Ahmedabad,790.0,Resale,Unfurnished,3.0,0.0,3.0,7.0,10.0,0,Not Available,0.6,Gujarat
Ahmedabad,3200.0,Resale,Furnished,4.0,3.0,4.0,-1.0,14.0,2,Covered,6.5,Gujarat
